sim_ID	Ls	Le	Len_a	Len_u	Len_b	Len_m	Len_c	Lambda	P_delay_au	P_delay_ub	P_delay_bm	P_delay_mc	P_s2p_u	P_p2s_u	P_s2p_m	P_p2s_m	P_smove	P_pmove_u	P_pmove_m	P_sdeath	P_edeath	TTime	SRNA_started	SRNA_passed_au	PRNA_started_u	PRNA_dropped_u	PRNA_finished_u	SRNA_passed_bm	PRNA_started_m	PRNA_dropped_m	PRNA_finished_m	SRNA_dropped	SRNA_end	SRNA_kicked_u	SRNA_kicked_m
20221018-175941-701788	10	10	50	30	50	500	50	0.055	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	17781	17778	8519	0	8518	7192	5964	0	5957	0	12	2065	1216
20221018-175952-555845	10	10	50	30	50	500	50	0.056	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	17841	17837	8499	0	8498	7279	6154	0	6148	0	12	2057	1113
20221018-180004-831388	10	10	50	30	50	500	50	0.057	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	17936	17932	8578	0	8577	7314	6063	0	6056	0	21	2038	1229
20221018-180017-617360	10	10	50	30	50	500	50	0.058	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18003	17999	8684	0	8684	7236	6031	0	6023	0	10	2078	1195
20221018-180029-137814	10	10	50	30	50	500	50	0.059	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18033	18029	8739	0	8738	7188	6060	0	6055	0	9	2101	1119
20221018-180041-294298	10	10	50	30	50	500	50	0.06	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18186	18182	8730	0	8729	7353	6152	0	6150	0	13	2099	1187
20221018-180052-778236	10	10	50	30	50	500	50	0.061	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18207	18204	8772	0	8771	7276	6046	0	6042	0	14	2155	1214
20221018-180104-740508	10	10	50	30	50	500	50	0.062	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18170	18167	8706	0	8705	7344	6116	0	6106	0	11	2115	1217
20221018-180116-287662	10	10	50	30	50	500	50	0.063	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18236	18232	8741	0	8739	7395	6165	0	6158	0	9	2093	1221
20221018-180128-496639	10	10	50	30	50	500	50	0.064	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18296	18291	8819	0	8818	7320	6142	0	6137	0	11	2152	1167
20221018-180139-680813	10	10	50	30	50	500	50	0.065	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18406	18403	8807	0	8806	7407	6184	0	6180	0	8	2188	1214
20221018-180150-786635	10	10	50	30	50	500	50	0.066	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18428	18424	8982	0	8980	7285	6061	0	6057	0	13	2156	1210
20221018-175854-606357	10	10	50	30	50	500	50	0.067	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18473	18469	8809	0	8808	7438	6155	0	6147	0	15	2220	1267
20221018-175907-116690	10	10	50	30	50	500	50	0.068	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18498	18495	8875	0	8875	7378	6173	0	6163	0	8	2238	1197
20221018-175919-085222	10	10	50	30	50	500	50	0.069	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18538	18533	9036	0	9035	7250	6063	0	6055	0	14	2246	1173
20221018-175931-520486	10	10	50	30	50	500	50	0.07	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18612	18608	8948	0	8948	7329	6132	0	6124	0	23	2328	1174
20221018-175943-044351	10	10	50	30	50	500	50	0.071	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18641	18637	9047	0	9047	7317	6075	0	6072	0	18	2271	1223
20221018-175954-487244	10	10	50	30	50	500	50	0.072	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18685	18682	8984	0	8984	7413	6233	0	6227	0	10	2283	1168
20221018-180005-718452	10	10	50	30	50	500	50	0.073	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18715	18713	9106	0	9105	7252	6044	0	6037	0	14	2353	1193
20221018-180016-848628	10	10	50	30	50	500	50	0.074	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18674	18670	9146	0	9144	7200	5991	0	5986	0	13	2323	1196
20221018-180027-747942	10	10	50	30	50	500	50	0.075	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18732	18729	8960	0	8958	7451	6176	0	6171	0	17	2318	1257
20221018-180038-814439	10	10	50	30	50	500	50	0.076	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18708	18703	9008	0	9008	7384	6147	0	6142	0	12	2309	1225
20221018-180050-445223	10	10	50	30	50	500	50	0.077	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18822	18818	9232	0	9232	7269	6024	0	6017	0	16	2315	1228
20221018-180102-610134	10	10	50	30	50	500	50	0.078	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18854	18850	9212	0	9212	7225	5989	0	5977	0	16	2411	1220
20221018-180114-647747	10	10	50	30	50	500	50	0.079	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18859	18855	9120	0	9120	7350	6124	0	6119	0	12	2381	1213
20221018-180126-303769	10	10	50	30	50	500	50	0.08	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18837	18833	9070	0	9070	7340	6055	0	6050	0	18	2420	1266
20221018-180137-400783	10	10	50	30	50	500	50	0.081	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18901	18898	9062	0	9061	7474	6170	0	6168	0	12	2358	1292
20221018-180149-199871	10	10	50	30	50	500	50	0.082	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18884	18880	9127	0	9126	7338	6093	0	6085	0	19	2413	1226
20221018-175859-259311	10	10	50	30	50	500	50	0.083	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18914	18911	9316	0	9315	7216	6014	0	6006	0	17	2376	1185
20221018-175911-189815	10	10	50	30	50	500	50	0.084	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18999	18995	9175	0	9173	7351	6100	0	6096	0	18	2467	1232
20221018-175922-522986	10	10	50	30	50	500	50	0.085	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18996	18993	9296	0	9295	7321	6118	0	6112	0	8	2373	1193
20221018-175934-055553	10	10	50	30	50	500	50	0.086	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	18972	18968	9140	0	9140	7436	6126	0	6122	0	17	2388	1293
20221018-175945-078877	10	10	50	30	50	500	50	0.087	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	19011	19007	9300	0	9298	7229	6051	0	6043	0	8	2477	1170
20221018-175956-482836	10	10	50	30	50	500	50	0.088	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	19026	19022	9225	0	9225	7403	6203	0	6195	0	8	2392	1192
20221018-180008-054766	10	10	50	30	50	500	50	0.089	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	19022	19017	9274	0	9273	7307	6120	0	6114	0	13	2434	1174
20221018-180019-945815	10	10	50	30	50	500	50	0.09	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	19045	19041	9339	0	9338	7241	6010	0	6002	0	13	2461	1218
20221018-180031-677618	10	10	50	30	50	500	50	0.091	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	19053	19049	9262	0	9261	7291	6128	0	6122	0	15	2493	1148
20221018-180043-361219	10	10	50	30	50	500	50	0.092	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	19091	19087	9153	0	9153	7497	6275	0	6265	0	13	2431	1209
20221018-180055-121675	10	10	50	30	50	500	50	0.093	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	19116	19112	9292	0	9290	7340	6073	0	6072	0	15	2479	1251
20221018-180107-080173	10	10	50	30	50	500	50	0.094	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	19142	19138	9332	0	9330	7297	6042	0	6037	0	14	2508	1240
20221018-180118-695951	10	10	50	30	50	500	50	0.095	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	19117	19113	9162	0	9161	7459	6195	0	6192	0	10	2490	1254
20221018-180130-969771	10	10	50	30	50	500	50	0.096	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	19133	19129	9327	0	9326	7250	6041	0	6037	0	16	2551	1193
20221018-180143-453738	10	10	50	30	50	500	50	0.097	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	19151	19147	9409	0	9407	7227	6052	0	6045	0	8	2510	1166
20221018-180155-410447	10	10	50	30	50	500	50	0.098	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	19151	19147	9417	0	9416	7256	6036	0	6030	0	11	2473	1209
20221018-175858-951499	10	10	50	30	50	500	50	0.099	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	19168	19163	9271	0	9270	7434	6206	0	6199	0	11	2455	1215
20221018-175910-917972	10	10	50	30	50	500	50	0.1	1.1	1.1	1.1	1.1	0.2	0	0.6	0	0.3	0.3	0.5	0	0	1000000	19194	19190	9337	0	9335	7345	6144	0	6141	0	17	2505	1184
20221018-175920-569271	10	10	50	30	50	500	50	0.0	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
20221018-175931-402370	10	10	50	30	50	500	50	0.001	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	937	937	429	0	429	507	471	0	470	0	28	1	8
20221018-175942-193872	10	10	50	30	50	500	50	0.002	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	1898	1897	869	0	869	1019	955	0	955	0	36	9	28
20221018-175953-301011	10	10	50	30	50	500	50	0.003	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	2820	2820	1279	0	1279	1521	1415	0	1415	0	42	19	64
20221018-180006-130493	10	10	50	30	50	500	50	0.004	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	3503	3503	1595	0	1594	1862	1747	0	1746	0	37	45	78
20221018-180018-702661	10	10	50	30	50	500	50	0.005	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	4313	4311	1948	0	1948	2301	2167	0	2166	0	32	60	102
20221018-180029-273715	10	10	50	30	50	500	50	0.006	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	5040	5039	2279	0	2279	2662	2477	0	2474	0	40	98	145
20221018-180039-885577	10	10	50	30	50	500	50	0.007	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	5697	5697	2661	0	2661	2928	2722	0	2719	0	26	106	180
20221018-180050-323481	10	10	50	30	50	500	50	0.008	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	6315	6313	2907	0	2906	3266	3068	0	3062	0	29	140	169
20221018-180101-090667	10	10	50	30	50	500	50	0.009	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	6943	6941	3199	0	3199	3573	3327	0	3327	0	24	168	221
20221018-180112-717324	10	10	50	30	50	500	50	0.01	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	7470	7470	3416	0	3415	3819	3567	0	3562	0	12	234	240
20221018-180123-545673	10	10	50	30	50	500	50	0.011	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	8120	8118	3696	0	3696	4155	3864	0	3863	0	10	264	280
20221018-180134-362615	10	10	50	30	50	500	50	0.012	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	8673	8672	3952	0	3952	4402	4103	0	4101	0	11	316	287
20221018-180145-298486	10	10	50	30	50	500	50	0.013	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	8971	8970	4092	0	4091	4557	4241	0	4239	0	13	320	303
20221018-175900-433954	10	10	50	30	50	500	50	0.014	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	9517	9516	4351	0	4351	4760	4431	0	4427	0	14	404	315
20221018-175910-873704	10	10	50	30	50	500	50	0.015	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	10027	10024	4679	0	4678	4881	4551	0	4545	0	5	464	325
20221018-175921-871621	10	10	50	30	50	500	50	0.016	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	10366	10365	4819	0	4818	5080	4729	0	4723	0	11	465	340
20221018-175932-829881	10	10	50	30	50	500	50	0.017	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	10846	10845	4980	0	4980	5300	4927	0	4924	0	10	564	363
20221018-175944-717983	10	10	50	30	50	500	50	0.018	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	11165	11162	5267	0	5267	5325	4920	0	4915	0	6	567	398
20221018-175955-691748	10	10	50	30	50	500	50	0.019	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	11527	11526	5420	0	5420	5498	5124	0	5119	0	6	606	367
20221018-180007-131011	10	10	50	30	50	500	50	0.02	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	11812	11812	5503	0	5503	5674	5264	0	5263	0	5	632	404
20221018-180017-767601	10	10	50	30	50	500	50	0.021	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12287	12284	5760	0	5760	5806	5399	0	5396	0	4	717	402
20221018-180029-491696	10	10	50	30	50	500	50	0.022	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12542	12539	5824	0	5824	5948	5504	0	5499	0	5	764	439
20221018-180040-744797	10	10	50	30	50	500	50	0.023	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	12887	12885	6040	0	6040	6051	5631	0	5624	0	4	793	416
20221018-180051-758934	10	10	50	30	50	500	50	0.024	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13034	13031	6155	0	6155	6044	5606	0	5601	0	6	830	432
20221018-180103-260014	10	10	50	30	50	500	50	0.025	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13375	13372	6295	0	6295	6210	5790	0	5787	0	5	867	415
20221018-180114-665860	10	10	50	30	50	500	50	0.026	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13674	13670	6343	0	6343	6407	5934	0	5927	0	4	917	469
20221018-180127-023283	10	10	50	30	50	500	50	0.027	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	13814	13813	6498	0	6498	6303	5860	0	5857	0	8	1010	434
20221018-180138-417688	10	10	50	30	50	500	50	0.028	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14090	14088	6701	0	6699	6356	5868	0	5859	0	4	1030	484
20221018-180149-298611	10	10	50	30	50	500	50	0.029	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14273	14269	6750	0	6750	6459	5971	0	5963	0	7	1058	481
20221018-175901-771431	10	10	50	30	50	500	50	0.03	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14526	14524	6931	0	6930	6499	6033	0	6029	0	4	1091	462
20221018-175913-615726	10	10	50	30	50	500	50	0.031	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	14751	14747	7036	0	7034	6558	6108	0	6103	0	3	1151	447
20221018-175926-288836	10	10	50	30	50	500	50	0.032	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15083	15080	7088	0	7087	6736	6292	0	6287	0	4	1255	439
20221018-175938-165438	10	10	50	30	50	500	50	0.033	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15261	15258	7256	0	7256	6707	6240	0	6237	0	9	1294	458
20221018-175949-612002	10	10	50	30	50	500	50	0.034	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15327	15325	7273	0	7273	6775	6288	0	6284	0	7	1274	480
20221018-180000-853988	10	10	50	30	50	500	50	0.035	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15619	15615	7513	0	7513	6716	6241	0	6236	0	3	1384	472
20221018-180013-378328	10	10	50	30	50	500	50	0.036	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15785	15782	7503	0	7503	6845	6397	0	6388	0	1	1431	447
20221018-180025-217618	10	10	50	30	50	500	50	0.037	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15906	15904	7507	0	7506	6952	6451	0	6446	0	2	1443	498
20221018-180036-200563	10	10	50	30	50	500	50	0.038	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	15971	15968	7538	0	7538	6989	6493	0	6488	0	6	1438	489
20221018-180047-457586	10	10	50	30	50	500	50	0.039	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16202	16198	7532	0	7530	7070	6556	0	6549	0	1	1595	513
20221018-180059-683203	10	10	50	30	50	500	50	0.04	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16306	16303	7718	0	7716	7041	6545	0	6539	0	4	1543	492
20221018-180112-096692	10	10	50	30	50	500	50	0.041	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16392	16389	7790	0	7790	7034	6541	0	6535	0	7	1563	486
20221018-180123-879513	10	10	50	30	50	500	50	0.042	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16540	16537	7777	0	7776	7121	6656	0	6651	0	1	1639	464
20221018-180135-936517	10	10	50	30	50	500	50	0.043	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16694	16692	7870	0	7870	7210	6717	0	6711	0	7	1609	486
20221018-180147-498546	10	10	50	30	50	500	50	0.044	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16778	16775	7949	0	7949	7139	6647	0	6644	0	8	1685	484
20221018-180158-775435	10	10	50	30	50	500	50	0.045	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16861	16857	8184	0	8184	7025	6518	0	6510	0	5	1645	502
20221018-175904-302068	10	10	50	30	50	500	50	0.046	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	16945	16942	8089	0	8088	7205	6696	0	6688	0	2	1645	507
20221018-175916-989705	10	10	50	30	50	500	50	0.047	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	17137	17134	8184	0	8182	7182	6684	0	6677	0	7	1767	490
20221018-175929-123513	10	10	50	30	50	500	50	0.048	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	17243	17240	8274	0	8273	7201	6712	0	6703	0	0	1764	489
20221018-175940-942123	10	10	50	30	50	500	50	0.049	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	17324	17321	8368	0	8367	7089	6575	0	6570	0	6	1861	508
20221018-175952-193366	10	10	50	30	50	500	50	0.05	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	17443	17439	8301	0	8300	7256	6721	0	6715	0	2	1881	533
20221018-180004-361019	10	10	50	30	50	500	50	0.051	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	17417	17415	8287	0	8287	7324	6809	0	6800	0	7	1801	508
20221018-180016-286479	10	10	50	30	50	500	50	0.052	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	17603	17600	8534	0	8532	7115	6641	0	6632	0	3	1949	471
20221018-180028-671098	10	10	50	30	50	500	50	0.053	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	17683	17680	8472	0	8471	7226	6719	0	6714	0	6	1982	501
20221018-180040-667558	10	10	50	30	50	500	50	0.054	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	17725	17722	8400	0	8400	7425	6933	0	6925	0	1	1894	491
20221018-180051-635421	10	10	50	30	50	500	50	0.055	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	17789	17786	8534	0	8533	7297	6789	0	6786	0	2	1951	506
20221018-180103-301624	10	10	50	30	50	500	50	0.056	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	17893	17889	8574	0	8572	7336	6857	0	6849	0	0	1976	479
20221018-180114-840704	10	10	50	30	50	500	50	0.057	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	17900	17896	8606	0	8605	7276	6776	0	6768	0	3	2011	497
20221018-180126-599619	10	10	50	30	50	500	50	0.058	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	17975	17972	8655	0	8654	7310	6809	0	6802	0	0	2005	501
20221018-180138-369894	10	10	50	30	50	500	50	0.059	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18104	18101	8613	0	8613	7411	6901	0	6897	0	3	2074	507
20221018-180150-570464	10	10	50	30	50	500	50	0.06	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18180	18177	8698	0	8697	7369	6806	0	6801	0	3	2109	559
20221018-180202-152298	10	10	50	30	50	500	50	0.061	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18143	18140	8707	0	8705	7329	6769	0	6760	0	2	2101	557
20221018-175903-196762	10	10	50	30	50	500	50	0.062	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18210	18207	8863	0	8863	7277	6804	0	6796	0	3	2065	470
20221018-175915-762513	10	10	50	30	50	500	50	0.063	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18234	18231	8651	0	8650	7481	6996	0	6990	0	4	2097	481
20221018-175927-405528	10	10	50	30	50	500	50	0.064	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18323	18320	8729	0	8729	7467	6936	0	6929	0	4	2123	527
20221018-175940-648253	10	10	50	30	50	500	50	0.065	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18396	18392	8840	0	8840	7342	6800	0	6795	0	5	2207	535
20221018-175951-811747	10	10	50	30	50	500	50	0.066	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18453	18449	8811	0	8810	7423	6933	0	6926	0	3	2214	486
20221018-180002-450738	10	10	50	30	50	500	50	0.067	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18435	18431	8773	0	8773	7478	6981	0	6976	0	4	2176	493
20221018-180014-038521	10	10	50	30	50	500	50	0.068	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18444	18440	8887	0	8887	7290	6819	0	6815	0	4	2259	467
20221018-180025-158373	10	10	50	30	50	500	50	0.069	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18527	18524	8820	0	8819	7472	6967	0	6965	0	4	2231	500
20221018-180037-246702	10	10	50	30	50	500	50	0.07	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18548	18544	8926	0	8926	7304	6761	0	6753	0	4	2310	539
20221018-180049-710228	10	10	50	30	50	500	50	0.071	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18645	18642	8983	0	8982	7373	6850	0	6844	0	5	2285	518
20221018-180101-569707	10	10	50	30	50	500	50	0.072	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18628	18626	9011	0	9010	7283	6758	0	6747	0	3	2328	522
20221018-180113-872743	10	10	50	30	50	500	50	0.073	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18654	18650	9052	0	9052	7290	6771	0	6765	0	5	2305	514
20221018-180125-950101	10	10	50	30	50	500	50	0.074	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18669	18667	9010	0	9009	7379	6854	0	6850	0	3	2276	522
20221018-180137-332457	10	10	50	30	50	500	50	0.075	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18798	18795	9187	0	9186	7285	6773	0	6767	0	5	2320	507
20221018-180150-209062	10	10	50	30	50	500	50	0.076	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18764	18760	9102	0	9101	7334	6801	0	6797	0	7	2322	526
20221018-180201-718170	10	10	50	30	50	500	50	0.077	1.1	1.1	1.1	1.1	0.2	0	0.8	0	0.3	0.3	0.5	0	0	1000000	18787	18783	9065	0	9065	7365	6862	0	6852	0	3	2349	500
