sim_ID	Ls	Le	Len_a	Len_u	Len_b	Len_m	Len_c	Lambda	P_delay_au	P_delay_ub	P_delay_bm	P_delay_mc	P_s2p_u	P_p2s_u	P_s2p_m	P_p2s_m	P_smove	P_pmove_u	P_pmove_m	P_sdeath	P_edeath	TTime	SRNA_started	SRNA_passed_au	PRNA_started_u	PRNA_dropped_u	PRNA_finished_u	SRNA_passed_bm	PRNA_started_m	PRNA_dropped_m	PRNA_finished_m	SRNA_dropped	SRNA_end	SRNA_kicked_u	SRNA_kicked_m
20221018-180108-323892	10	10	50	30	50	500	50	0.0022	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	2032	2030	0	0	0	2030	2030	0	2028	0	0	0	0
20221018-180120-469865	10	10	50	30	50	500	50	0.0024	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	2224	2224	0	0	0	2224	2224	0	2219	0	0	0	0
20221018-180132-390478	10	10	50	30	50	500	50	0.0026	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	2441	2441	0	0	0	2440	2440	0	2438	0	0	0	0
20221018-180145-356706	10	10	50	30	50	500	50	0.0028	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	2502	2502	0	0	0	2501	2501	0	2499	0	0	0	0
20221018-180158-779367	10	10	50	30	50	500	50	0.003	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	2668	2668	0	0	0	2667	2667	0	2660	0	0	0	0
20221018-180211-093806	10	10	50	30	50	500	50	0.0032	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	2811	2810	0	0	0	2810	2810	0	2808	0	0	0	0
20221018-180225-868529	10	10	50	30	50	500	50	0.0034	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	3062	3061	0	0	0	3060	3060	0	3059	0	0	0	0
20221018-175552-462153	10	10	50	30	50	500	50	0.0036	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	3207	3207	0	0	0	3206	3206	0	3200	0	0	0	0
20221018-175607-630891	10	10	50	30	50	500	50	0.0038	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	3364	3364	0	0	0	3363	3363	0	3360	0	0	0	0
20221018-175619-752835	10	10	50	30	50	500	50	0.004	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	3584	3584	0	0	0	3583	3583	0	3577	0	0	0	0
20221018-175633-292750	10	10	50	30	50	500	50	0.0042	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	3710	3710	0	0	0	3710	3710	0	3706	0	0	0	0
20221018-175646-989867	10	10	50	30	50	500	50	0.0044	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	3843	3842	0	0	0	3841	3841	0	3836	0	0	0	0
20221018-175702-242786	10	10	50	30	50	500	50	0.0046	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	4011	4011	0	0	0	4008	4008	0	4006	0	0	0	0
20221018-175718-124910	10	10	50	30	50	500	50	0.0048	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	4172	4171	0	0	0	4170	4170	0	4166	0	0	0	0
20221018-175729-941893	10	10	50	30	50	500	50	0.005	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	4313	4312	0	0	0	4311	4311	0	4307	0	0	0	0
20221018-175743-272799	10	10	50	30	50	500	50	0.0052	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	4430	4429	0	0	0	4427	4427	0	4422	0	0	0	0
20221018-175756-528567	10	10	50	30	50	500	50	0.0054	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	4600	4598	0	0	0	4598	4598	0	4595	0	0	0	0
20221018-175809-534287	10	10	50	30	50	500	50	0.0056	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	4671	4670	0	0	0	4667	4667	0	4662	0	0	0	0
20221018-175823-781123	10	10	50	30	50	500	50	0.0058	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	4842	4841	0	0	0	4841	4841	0	4838	0	0	0	0
20221018-175837-718637	10	10	50	30	50	500	50	0.006	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	4974	4973	0	0	0	4973	4973	0	4971	0	0	0	0
20221018-175850-910295	10	10	50	30	50	500	50	0.0062	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	5136	5136	0	0	0	5135	5135	0	5127	0	0	0	0
20221018-175903-401223	10	10	50	30	50	500	50	0.0064	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	5256	5255	0	0	0	5255	5255	0	5253	0	0	0	0
20221018-175917-041970	10	10	50	30	50	500	50	0.0066	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	5505	5505	0	0	0	5504	5504	0	5497	0	0	0	0
20221018-175930-680867	10	10	50	30	50	500	50	0.0068	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	5604	5603	0	0	0	5601	5601	0	5598	0	0	0	0
20221018-175943-934357	10	10	50	30	50	500	50	0.007	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	5770	5769	0	0	0	5766	5766	0	5761	0	0	0	0
20221018-180001-188591	10	10	50	30	50	500	50	0.0072	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	5900	5900	0	0	0	5900	5900	0	5893	0	0	0	0
20221018-180016-032934	10	10	50	30	50	500	50	0.0074	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	5958	5958	0	0	0	5958	5958	0	5952	0	0	0	0
20221018-180030-689666	10	10	50	30	50	500	50	0.0076	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	6202	6201	0	0	0	6199	6199	0	6195	0	0	0	0
20221018-180044-946197	10	10	50	30	50	500	50	0.0078	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	6182	6182	0	0	0	6180	6180	0	6174	0	0	0	0
20221018-180057-551591	10	10	50	30	50	500	50	0.008	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	6281	6279	0	0	0	6279	6279	0	6274	0	0	0	0
20221018-180110-528150	10	10	50	30	50	500	50	0.0082	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	6484	6483	0	0	0	6481	6481	0	6472	0	0	0	0
20221018-180122-225184	10	10	50	30	50	500	50	0.0084	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	6454	6453	0	0	0	6452	6452	0	6448	0	0	0	0
20221018-180137-337544	10	10	50	30	50	500	50	0.0086	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	6717	6716	0	0	0	6714	6714	0	6708	0	0	0	0
20221018-180151-820850	10	10	50	30	50	500	50	0.0088	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	6717	6716	0	0	0	6716	6716	0	6713	0	0	0	0
20221018-180207-637160	10	10	50	30	50	500	50	0.009	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	6967	6967	0	0	0	6962	6962	0	6955	0	0	0	0
20221018-180222-262959	10	10	50	30	50	500	50	0.0092	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	7038	7037	0	0	0	7035	7035	0	7027	0	0	0	0
20221018-180237-788331	10	10	50	30	50	500	50	0.0094	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	7109	7106	0	0	0	7105	7105	0	7098	0	0	0	0
20221018-180252-053752	10	10	50	30	50	500	50	0.0096	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	7277	7276	0	0	0	7275	7275	0	7265	0	0	0	0
20221018-175550-861674	10	10	50	30	50	500	50	0.0098	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	7368	7366	0	0	0	7365	7365	0	7359	0	0	0	0
20221018-175604-344580	10	10	50	30	50	500	50	0.01	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	7507	7505	0	0	0	7503	7503	0	7497	0	0	0	0
20221018-175617-430418	10	10	50	30	50	500	50	0.0102	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	7648	7647	0	0	0	7646	7646	0	7640	0	0	0	0
20221018-175631-552154	10	10	50	30	50	500	50	0.0104	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	7744	7743	0	0	0	7740	7740	0	7732	0	0	0	0
20221018-175644-505664	10	10	50	30	50	500	50	0.0106	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	7823	7823	0	0	0	7821	7821	0	7813	0	0	0	0
20221018-175656-397031	10	10	50	30	50	500	50	0.0108	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	7876	7875	0	0	0	7874	7874	0	7864	0	0	0	0
20221018-175709-925277	10	10	50	30	50	500	50	0.011	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	8004	8003	0	0	0	8002	8002	0	7995	0	0	0	0
20221018-175723-758162	10	10	50	30	50	500	50	0.0112	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	8173	8171	0	0	0	8169	8169	0	8158	0	0	0	0
20221018-175738-380000	10	10	50	30	50	500	50	0.0114	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	8299	8299	0	0	0	8295	8295	0	8290	0	0	0	0
20221018-175752-096867	10	10	50	30	50	500	50	0.0116	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	8445	8443	0	0	0	8439	8439	0	8433	0	0	0	0
20221018-175806-516485	10	10	50	30	50	500	50	0.0118	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	8492	8491	0	0	0	8488	8488	0	8478	0	0	0	0
20221018-175818-824776	10	10	50	30	50	500	50	0.012	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	8520	8518	0	0	0	8516	8516	0	8510	0	0	0	0
20221018-175833-505187	10	10	50	30	50	500	50	0.0122	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	8702	8701	0	0	0	8699	8699	0	8693	0	0	0	0
20221018-175845-827530	10	10	50	30	50	500	50	0.0124	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	8770	8770	0	0	0	8768	8768	0	8759	0	0	0	0
20221018-175858-909643	10	10	50	30	50	500	50	0.0126	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	8829	8826	0	0	0	8824	8824	0	8817	0	0	0	0
20221018-175913-493468	10	10	50	30	50	500	50	0.0128	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	8917	8916	0	0	0	8913	8913	0	8903	0	0	0	0
20221018-175926-608926	10	10	50	30	50	500	50	0.013	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	9011	9009	0	0	0	9006	9006	0	8995	0	0	0	0
20221018-175941-141980	10	10	50	30	50	500	50	0.0132	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	9192	9190	0	0	0	9189	9189	0	9180	0	0	0	0
20221018-175955-055841	10	10	50	30	50	500	50	0.0134	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	9282	9280	0	0	0	9279	9279	0	9270	0	0	0	0
20221018-180011-040945	10	10	50	30	50	500	50	0.0136	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	9441	9439	0	0	0	9435	9435	0	9422	0	0	0	0
20221018-180025-519693	10	10	50	30	50	500	50	0.0138	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	9489	9488	0	0	0	9487	9487	0	9477	0	0	0	0
20221018-180040-320871	10	10	50	30	50	500	50	0.014	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	9592	9592	0	0	0	9590	9590	0	9580	0	0	0	0
20221018-180054-866200	10	10	50	30	50	500	50	0.0142	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	9527	9526	0	0	0	9523	9523	0	9516	0	0	0	0
20221018-180110-260991	10	10	50	30	50	500	50	0.0144	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	9657	9654	0	0	0	9652	9652	0	9640	0	0	0	0
20221018-180124-156500	10	10	50	30	50	500	50	0.0146	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	9744	9742	0	0	0	9739	9739	0	9728	0	0	0	0
20221018-180137-775709	10	10	50	30	50	500	50	0.0148	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	9787	9786	0	0	0	9785	9785	0	9775	0	0	0	0
20221018-180151-923937	10	10	50	30	50	500	50	0.015	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	9980	9979	0	0	0	9976	9976	0	9964	0	0	0	0
20221018-180205-754581	10	10	50	30	50	500	50	0.0152	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	10066	10066	0	0	0	10061	10061	0	10050	0	0	0	0
20221018-180218-167046	10	10	50	30	50	500	50	0.0154	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	10173	10170	0	0	0	10166	10166	0	10154	0	0	0	0
20221018-180231-614611	10	10	50	30	50	500	50	0.0156	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	10258	10257	0	0	0	10252	10252	0	10247	0	0	0	0
20221018-180245-350686	10	10	50	30	50	500	50	0.0158	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	10366	10364	0	0	0	10361	10361	0	10348	0	0	0	0
20221018-175552-109724	10	10	50	30	50	500	50	0.016	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	10463	10461	0	0	0	10459	10459	0	10447	0	0	0	0
20221018-175607-082722	10	10	50	30	50	500	50	0.0162	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	10512	10510	0	0	0	10507	10507	0	10494	0	0	0	0
20221018-175621-044571	10	10	50	30	50	500	50	0.0164	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	10492	10490	0	0	0	10488	10488	0	10476	0	0	0	0
20221018-175638-031897	10	10	50	30	50	500	50	0.0166	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	10544	10543	0	0	0	10540	10540	0	10533	0	0	0	0
20221018-175650-882368	10	10	50	30	50	500	50	0.0168	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	10622	10619	0	0	0	10617	10617	0	10607	0	0	0	0
20221018-175704-689815	10	10	50	30	50	500	50	0.017	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	10723	10720	0	0	0	10718	10718	0	10710	0	0	0	0
20221018-175718-243528	10	10	50	30	50	500	50	0.0172	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	10733	10731	0	0	0	10729	10729	0	10714	0	0	0	0
20221018-175732-363511	10	10	50	30	50	500	50	0.0174	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	10886	10883	0	0	0	10880	10880	0	10867	0	0	0	0
20221018-175746-492945	10	10	50	30	50	500	50	0.0176	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	11013	11012	0	0	0	11009	11009	0	10998	0	0	0	0
20221018-175800-095658	10	10	50	30	50	500	50	0.0178	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	11222	11220	0	0	0	11217	11217	0	11207	0	0	0	0
20221018-175814-256568	10	10	50	30	50	500	50	0.018	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	11170	11168	0	0	0	11164	11164	0	11153	0	0	0	0
20221018-175829-453769	10	10	50	30	50	500	50	0.0182	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	11300	11299	0	0	0	11295	11295	0	11283	0	0	0	0
20221018-175844-633646	10	10	50	30	50	500	50	0.0184	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	11320	11318	0	0	0	11316	11316	0	11301	0	0	0	0
20221018-175859-342693	10	10	50	30	50	500	50	0.0186	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	11475	11474	0	0	0	11469	11469	0	11455	0	0	0	0
20221018-175912-255178	10	10	50	30	50	500	50	0.0188	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	11407	11405	0	0	0	11400	11400	0	11389	0	0	0	0
20221018-175926-286820	10	10	50	30	50	500	50	0.019	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	11502	11501	0	0	0	11496	11496	0	11483	0	0	0	0
20221018-175939-110221	10	10	50	30	50	500	50	0.0192	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	11548	11548	0	0	0	11546	11546	0	11536	0	0	0	0
20221018-175952-663094	10	10	50	30	50	500	50	0.0194	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	11716	11714	0	0	0	11711	11711	0	11697	0	0	0	0
20221018-180005-566688	10	10	50	30	50	500	50	0.0196	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	11829	11826	0	0	0	11824	11824	0	11814	0	0	0	0
20221018-180017-805627	10	10	50	30	50	500	50	0.0198	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	11849	11846	0	0	0	11843	11842	0	11833	0	0	0	0
20221018-180030-370717	10	10	50	30	50	500	50	0.02	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	11882	11881	0	0	0	11879	11879	0	11867	0	0	0	0
20221018-180043-707546	10	10	50	30	50	500	50	0.0202	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	11939	11937	0	0	0	11933	11933	0	11922	0	0	0	0
20221018-180057-837117	10	10	50	30	50	500	50	0.0204	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	11989	11987	0	0	0	11985	11985	0	11972	0	0	0	0
20221018-180111-744916	10	10	50	30	50	500	50	0.0206	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	12126	12123	0	0	0	12120	12120	0	12108	0	0	0	0
20221018-180125-515975	10	10	50	30	50	500	50	0.0208	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	12251	12247	0	0	0	12242	12242	0	12232	0	0	0	0
20221018-180140-192804	10	10	50	30	50	500	50	0.021	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	12130	12128	0	0	0	12125	12125	0	12114	0	0	0	0
20221018-180156-288592	10	10	50	30	50	500	50	0.0212	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	12380	12377	0	0	0	12372	12372	0	12361	0	0	0	0
20221018-180210-358622	10	10	50	30	50	500	50	0.0214	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	12324	12322	0	0	0	12318	12318	0	12303	0	0	0	0
20221018-180223-594966	10	10	50	30	50	500	50	0.0216	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	12447	12445	0	0	0	12440	12440	0	12428	0	0	0	0
20221018-180237-164628	10	10	50	30	50	500	50	0.0218	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	12444	12441	0	0	0	12437	12437	0	12424	0	0	0	0
20221018-180250-936713	10	10	50	30	50	500	50	0.022	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	12563	12560	0	0	0	12557	12557	0	12542	0	0	0	0
20221018-175554-055539	10	10	50	30	50	500	50	0.0222	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	12502	12499	0	0	0	12496	12496	0	12487	0	0	0	0
20221018-175606-874610	10	10	50	30	50	500	50	0.0224	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	12668	12665	0	0	0	12661	12661	0	12652	0	0	0	0
20221018-175621-210450	10	10	50	30	50	500	50	0.0226	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	12660	12658	0	0	0	12655	12655	0	12642	0	0	0	0
20221018-175635-270096	10	10	50	30	50	500	50	0.0228	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	12808	12806	0	0	0	12802	12802	0	12788	0	0	0	0
20221018-175648-518751	10	10	50	30	50	500	50	0.023	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	12865	12864	0	0	0	12861	12861	0	12849	0	0	0	0
20221018-175701-816236	10	10	50	30	50	500	50	0.0232	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	12877	12876	0	0	0	12871	12871	0	12858	0	0	0	0
20221018-175717-484536	10	10	50	30	50	500	50	0.0234	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	12991	12989	0	0	0	12986	12986	0	12970	0	0	0	0
20221018-175732-453894	10	10	50	30	50	500	50	0.0236	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13039	13037	0	0	0	13035	13035	0	13021	0	0	0	0
20221018-175746-076448	10	10	50	30	50	500	50	0.0238	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13054	13051	0	0	0	13049	13049	0	13040	0	0	0	0
20221018-175759-838151	10	10	50	30	50	500	50	0.024	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13121	13118	0	0	0	13113	13113	0	13103	0	0	0	0
20221018-175814-446878	10	10	50	30	50	500	50	0.0242	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13147	13144	0	0	0	13140	13140	0	13128	0	0	0	0
20221018-175829-374592	10	10	50	30	50	500	50	0.0244	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13243	13242	0	0	0	13239	13239	0	13224	0	0	0	0
20221018-175845-321253	10	10	50	30	50	500	50	0.0246	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13173	13172	0	0	0	13168	13168	0	13154	0	0	0	0
20221018-175900-908668	10	10	50	30	50	500	50	0.0248	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13317	13315	0	0	0	13312	13312	0	13295	0	0	0	0
20221018-175914-296365	10	10	50	30	50	500	50	0.025	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13356	13355	0	0	0	13352	13352	0	13340	0	0	0	0
20221018-175929-547541	10	10	50	30	50	500	50	0.0252	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13362	13360	0	0	0	13356	13356	0	13341	0	0	0	0
20221018-175942-708362	10	10	50	30	50	500	50	0.0254	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13541	13540	0	0	0	13537	13537	0	13524	0	0	0	0
20221018-175955-171196	10	10	50	30	50	500	50	0.0256	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13561	13557	0	0	0	13553	13553	0	13536	0	0	0	0
20221018-180008-512105	10	10	50	30	50	500	50	0.0258	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13576	13573	0	0	0	13570	13570	0	13559	0	0	0	0
20221018-180021-430092	10	10	50	30	50	500	50	0.026	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13624	13622	0	0	0	13620	13620	0	13605	0	0	0	0
20221018-180034-970707	10	10	50	30	50	500	50	0.0262	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13765	13763	0	0	0	13757	13757	0	13742	0	0	0	0
20221018-180048-872811	10	10	50	30	50	500	50	0.0264	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13752	13750	0	0	0	13746	13746	0	13732	0	0	0	0
20221018-180104-205755	10	10	50	30	50	500	50	0.0266	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13831	13828	0	0	0	13824	13824	0	13809	0	0	0	0
20221018-180119-274742	10	10	50	30	50	500	50	0.0268	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13812	13809	0	0	0	13805	13805	0	13798	0	0	0	0
20221018-180134-038073	10	10	50	30	50	500	50	0.027	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13874	13872	0	0	0	13868	13868	0	13852	0	0	0	0
20221018-180147-325254	10	10	50	30	50	500	50	0.0272	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13971	13969	0	0	0	13966	13966	0	13949	0	0	0	0
20221018-180201-573496	10	10	50	30	50	500	50	0.0274	1.1	1.1	1.1	1.1	0.0	0	1.0	0	0.3	0.3	0.5	0	0	1000000	13916	13915	0	0	0	13911	13911	0	13898	0	0	0	0
