tr,id,mel_lte_uorf,mel_lte_SE_uorf,sim_lte_uorf,sim_lte_SE_uorf,log2Beta_uorf,SE_log2Beta_uorf,p_log2Beta_uorf,adj_P_log2Beta_uorf,mel_lte_cds,mel_lte_SE_cds,sim_lte_cds,sim_lte_SE_cds,log2Beta_cds,SE_log2Beta_cds,p_log2Beta_cds,adj_P_log2Beta_cds,log2Gamma,SE_log2Gamma,p_log2Gamma,adj_P_log2Gamma
FBtr0304726,FBtr0304726_171,-5.75122396496047,1.04500887825992,-0.500005950776555,0.617432944340633,5.25121801418392,1.21378210416829,1.51616450912738e-05,0.000176706784849873,0.739961155350291,0.135590294795645,1.38642487041327,0.138190752560915,0.646463715062976,0.193601167703405,0.000840345863630875,0.00611229452490237,-4.60475429912094,1.22912505813498,0.000179413624402947,0.0107127738174035
FBtr0304726,FBtr0304726_219,-1.95155793448484,0.665557086639279,-4.80479215395811,1.70036439135678,-2.85323421947327,1.8259806403601,0.118152267477092,0.314716901480719,0.739961155350291,0.135590294795645,1.38642487041327,0.138190752560915,0.646463715062976,0.193601167703405,0.000840345863630875,0.00611229452490237,3.49969793453625,1.8362153226422,0.0566592836136687,0.383196394712412
FBtr0304726,FBtr0304726_435,1.00075800009372,0.350130329911534,2.61719208592303,0.730211661247976,1.61643408582932,0.809814990072726,0.0459280942708265,0.160743805012496,0.739961155350291,0.135590294795645,1.38642487041327,0.138190752560915,0.646463715062976,0.193601167703405,0.000840345863630875,0.00611229452490237,-0.96997037076634,0.832635412580206,0.244043245069019,0.699345091524917
FBtr0304726,FBtr0304726_462,1.59180615519084,0.467595464772366,2.70291611248998,1.00017938164392,1.11110995729914,1.10408528390759,0.314241255793186,0.58741958306951,0.739961155350291,0.135590294795645,1.38642487041327,0.138190752560915,0.646463715062976,0.193601167703405,0.000840345863630875,0.00611229452490237,-0.464646242236164,1.12093074107075,0.678494608896054,0.937168432065148
FBtr0304726,FBtr0304726_67,-0.351013373625339,0.345900139548794,-0.349807555146821,0.635930459056212,0.00120581847851742,0.723916055420322,0.998670973664639,0.999201747586339,0.739961155350291,0.135590294795645,1.38642487041327,0.138190752560915,0.646463715062976,0.193601167703405,0.000840345863630875,0.00611229452490237,0.645257896584458,0.749356969295303,0.389192809571774,0.819760271359461
FBtr0304729,FBtr0304729_137,-4.51855708149916,1.25278730839328,-1.99747710800109,1.29721878649349,2.52107997349807,1.80340029391783,0.162125329300215,0.388281502232482,-0.276179904090368,0.119977375788747,0.866616311201076,0.110365760050559,1.14279621529144,0.163018930473402,2.37968210980062e-12,9.08987389984485e-11,-1.37828375820662,1.81075337685606,0.44655797166986,0.851182111888165
FBtr0304729,FBtr0304729_219,2.4471648760799,0.347231458407706,4.82265016751542,0.779695166874022,2.37548529143552,0.853518739662259,0.00538310704196018,0.0297217119301513,-0.276179904090368,0.119977375788747,0.866616311201076,0.110365760050559,1.14279621529144,0.163018930473402,2.37968210980062e-12,9.08987389984485e-11,-1.23268907614407,0.868947300270473,0.156015519527128,0.596062418683462
FBtr0304729,FBtr0304729_249,1.2438840681559,0.53707991124715,3.13174570763501,1.25897447614747,1.88786163947911,1.36874817357176,0.167814146730273,0.397163873980428,-0.276179904090368,0.119977375788747,0.866616311201076,0.110365760050559,1.14279621529144,0.163018930473402,2.37968210980062e-12,9.08987389984485e-11,-0.745065424187666,1.37842182743481,0.588838042915039,0.917142805989932
FBtr0304729,FBtr0304729_339,0.670862859088637,0.420235477189185,0.757378114108986,0.685364489552693,0.0865152550203491,0.803941751514527,0.914302021961708,0.966886908435572,-0.276179904090368,0.119977375788747,0.866616311201076,0.110365760050559,1.14279621529144,0.163018930473402,2.37968210980062e-12,9.08987389984485e-11,1.0562809602711,0.820303304589795,0.19786043458574,0.651301264399053
FBtr0304729,FBtr0304729_416,1.03279384182376,0.388700865356069,2.03810886901298,0.705680304657236,1.00531502718922,0.805650702916398,0.212093360468816,0.462517160054893,-0.276179904090368,0.119977375788747,0.866616311201076,0.110365760050559,1.14279621529144,0.163018930473402,2.37968210980062e-12,9.08987389984485e-11,0.137481188102226,0.821978239859413,0.867168244614039,0.979534073328824
