tr,id,mel_lte_uorf,mel_lte_SE_uorf,sim_lte_uorf,sim_lte_SE_uorf,log2Beta_uorf,SE_log2Beta_uorf,p_log2Beta_uorf,adj_P_log2Beta_uorf,mel_lte_cds,mel_lte_SE_cds,sim_lte_cds,sim_lte_SE_cds,log2Beta_cds,SE_log2Beta_cds,p_log2Beta_cds,adj_P_log2Beta_cds,log2Gamma,SE_log2Gamma,p_log2Gamma,adj_P_log2Gamma
FBtr0299641,FBtr0299641_90,0.44440014114166,1.08351915805011,-3.02089609267196,3.5319983989939,-3.46529623381362,3.69445888546037,0.348259183047552,0.664318012178507,-0.0778311765146695,0.201786081968005,-0.655430925520138,0.308112252010562,-0.577599749005468,0.368307999797749,0.116822338406473,0.335784075869759,2.88769648480815,3.71277217710326,0.436702446005608,0.998692513276662
FBtr0299641,FBtr0299641_925,-3.50306276608874,1.52543618350405,0.421639574313431,2.22348896613821,3.92470234040217,2.69645299096457,0.145529350071307,0.390239224947995,-0.0778311765146695,0.201786081968005,-0.655430925520138,0.308112252010562,-0.577599749005468,0.368307999797749,0.116822338406473,0.335784075869759,-4.50230208940764,2.72149031142806,0.0980560766317347,0.987400268710686
FBtr0299658,FBtr0299658_228,-0.181201425913306,0.797861564995358,-4.02087620657291,2.72916129193629,-3.83967478065961,2.84339663682368,0.176893127174468,0.444733952751058,0.199913524586249,0.087152139159997,0.957452536093329,0.136019072346832,0.75753901150708,0.161544679275599,2.74078651780489e-06,4.29745478854617e-05,4.59721379216669,2.84798193774161,0.106483949355518,0.998692513276662
FBtr0299658,FBtr0299658_250,-1.70242919767274,0.75725901708876,0.421644692908634,1.78151344972356,2.12407389058137,1.93577668921499,0.272522432273746,0.581403392531871,0.199913524586249,0.087152139159997,0.957452536093329,0.136019072346832,0.75753901150708,0.161544679275599,2.74078651780489e-06,4.29745478854617e-05,-1.36653487907429,1.94250561747204,0.481749922686548,0.998692513276662
FBtr0299658,FBtr0299658_311,-1.68369390614818,0.724462655220954,2.27961804622336,0.819758396610663,3.96331195237154,1.09400638372154,0.000291487178429015,0.00263989339115046,0.199913524586249,0.087152139159997,0.957452536093329,0.136019072346832,0.75753901150708,0.161544679275599,2.74078651780489e-06,4.29745478854617e-05,-3.20577294086446,1.10586918350487,0.00374508042481446,0.378716431824794
FBtr0299658,FBtr0299658_355,0.226219289025654,0.712333400774635,-0.163305156024632,1.95971070407129,-0.389524445050286,2.08515824759435,0.851811097860811,0.956540021225325,0.199913524586249,0.087152139159997,0.957452536093329,0.136019072346832,0.75753901150708,0.161544679275599,2.74078651780489e-06,4.29745478854617e-05,1.14706345655737,2.0914066082216,0.583372612294914,0.998692513276662
FBtr0299658,FBtr0299658_556,-1.08808242796272,0.916868234512211,-2.16326466891699,1.90853409499617,-1.07518224095427,2.11734497690395,0.611595444364194,0.856397150303552,0.199913524586249,0.087152139159997,0.957452536093329,0.136019072346832,0.75753901150708,0.161544679275599,2.74078651780489e-06,4.29745478854617e-05,1.83272125246135,2.12349863070891,0.388100718589516,0.998692513276662
FBtr0299688,FBtr0299688_267,-3.14053191056559,0.968445466707686,-2.16326466891699,1.90853409499617,0.977267241648595,2.14018434106726,0.64793873687394,0.871853845069071,-0.439441711718306,0.196255839815053,0.0826605968940995,0.232030328786436,0.522102308612405,0.303898713617306,0.0857940232734753,0.273965426758043,-0.455164933036189,2.16165294205332,0.833227996206034,0.998692513276662
FBtr0299688,FBtr0299688_293,-2.36076287998033,4.27200022429342,-0.215779220297737,0.947562777882891,2.1449836596826,4.37582690864163,0.623999930596829,0.86297950393757,-0.439441711718306,0.196255839815053,0.0826605968940995,0.232030328786436,0.522102308612405,0.303898713617306,0.0857940232734753,0.273965426758043,-1.62288135107019,4.38636701183684,0.711395135860091,0.998692513276662
FBtr0299688,FBtr0299688_511,0.43546271349979,0.405124597175464,-0.163312537891404,0.911318418034728,-0.598775251391194,0.997309981041953,0.548246142364569,0.819589778603183,-0.439441711718306,0.196255839815053,0.0826605968940995,0.232030328786436,0.522102308612405,0.303898713617306,0.0857940232734753,0.273965426758043,1.1208775600036,1.04258410999984,0.282331941783922,0.998692513276662
