tr,id,mel_lte_uorf,mel_lte_SE_uorf,sim_lte_uorf,sim_lte_SE_uorf,log2Beta_uorf,SE_log2Beta_uorf,p_log2Beta_uorf,adj_P_log2Beta_uorf,mel_lte_cds,mel_lte_SE_cds,sim_lte_cds,sim_lte_SE_cds,log2Beta_cds,SE_log2Beta_cds,p_log2Beta_cds,adj_P_log2Beta_cds,log2Gamma,SE_log2Gamma,p_log2Gamma,adj_P_log2Gamma
FBtr0070146,FBtr0070146_36,1.34033797406034,1.04381748775456,-1.05241322712695,2.18282676503143,-2.39275120118729,2.41956352135665,0.322703003578201,0.628252055134838,-0.986582683888036,0.109873375281759,-0.60642363115878,0.143037166997151,0.380159052729255,0.180365711093814,0.0350558707424061,0.142107371868247,2.77291025391654,2.42627686458454,0.253094073705367,0.823755064569794
FBtr0070146,FBtr0070146_470,-5.17258835002302,1.82206756407514,-0.134916418559264,0.906589155819438,5.03767193146375,2.03514965186939,0.0133112211164094,0.0672175327182661,-0.986582683888036,0.109873375281759,-0.60642363115878,0.143037166997151,0.380159052729255,0.180365711093814,0.0350558707424061,0.142107371868247,-4.6575128787345,2.04312650005879,0.02263137330466,0.30044745829663
FBtr0070151,FBtr0070151_241,0.524770220088113,0.465560965719016,-1.83004587096402,0.976452222011299,-2.35481609105213,1.08176058103077,0.0294927566444407,0.124403439873581,-1.30697929941466,0.0936218516945988,-0.928647720832696,0.0975956320099415,0.378331578581969,0.135240373047938,0.00515037340192171,0.0311964256472361,2.7331476696341,1.0901815964206,0.0121740993581993,0.214541032958364
FBtr0070151,FBtr0070151_247,0.208557444201229,0.512947910995616,-2.05243544458341,0.995454758473918,-2.26099288878464,1.11984183506562,0.0434842287791927,0.166453336067305,-1.30697929941466,0.0936218516945988,-0.928647720832696,0.0975956320099415,0.378331578581969,0.135240373047938,0.00515037340192171,0.0311964256472361,2.6393244673666,1.12797858759166,0.0192903978343768,0.276587824536451
FBtr0070151,FBtr0070151_380,0.212967668301089,0.483632989217433,-2.05244193857078,0.831717824285625,-2.26540960687187,0.96210987288033,0.0185413210201066,0.0868916604851323,-1.30697929941466,0.0936218516945988,-0.928647720832696,0.0975956320099415,0.378331578581969,0.135240373047938,0.00515037340192171,0.0311964256472361,2.64374118545383,0.971568508133086,0.00650638360847407,0.153988832847438
FBtr0070151,FBtr0070151_429,-1.98680791854894,0.473835283923584,0.308286035705589,0.383221796327941,2.29509395425453,0.60940858335911,0.000165817085540046,0.00168511613180071,-1.30697929941466,0.0936218516945988,-0.928647720832696,0.0975956320099415,0.378331578581969,0.135240373047938,0.00515037340192171,0.0311964256472361,-1.91676237567256,0.624234555254596,0.00213643174371466,0.0724793521732078
FBtr0070167,FBtr0070167_168,-0.659631463572628,1.18150146231299,-3.37430364281204,1.86730634251204,-2.71467217923941,2.20970103910765,0.219250084575978,0.502458742923679,-0.863192095856906,0.0875015530602058,0.613285960661127,0.0990397108484426,1.47647805651803,0.13215667260071,5.5794824797513e-29,1.23712343346486e-26,4.19115023575745,2.21364949085132,0.0583151239874058,0.471470625736276
FBtr0070167,FBtr0070167_489,-5.58764154593738,1.716651262299,-6.07994473780142,2.06940862918451,-0.492303191864038,2.68874387603135,0.854721251767304,0.950141732687652,-0.863192095856906,0.0875015530602058,0.613285960661127,0.0990397108484426,1.47647805651803,0.13215667260071,5.5794824797513e-29,1.23712343346486e-26,1.96878124838207,2.6919897876866,0.464566641057367,0.943077351780542
FBtr0070174,FBtr0070174_15,-1.78034086788325,3.83666179879872,-2.63732977792757,2.23278495102457,-0.856988910044323,4.43906548677571,0.846914990687685,0.945804518947547,0.427810078030074,0.614441629399616,0.269468132602027,0.560523568622066,-0.158341945428047,0.831700178501887,0.849008669177665,0.946884935327656,0.698646964616276,4.51630685215291,0.87706231728854,0.992090077612663
FBtr0070176,FBtr0070176_49,-1.21216858800203,1.07817673809999,-2.05236632177482,2.5657058292723,-0.840197733772792,2.7830399711362,0.76272885278628,0.913828713864884,-4.01871821320404,0.21745396839657,-3.47997233445993,0.188340361866848,0.538745878744113,0.287677458761634,0.0611039152974794,0.213106457689064,1.37894361251691,2.7978687962843,0.622115048712006,0.977268352651193
