id,mel_nor_mrna,mel_nor_rpf,mel_lte,mel_lte_SE,sim_nor_mrna,sim_nor_rpf,sim_lte,sim_lte_SE,log2Beta,SE_log2Beta,p_log2Beta,adj_P_log2Beta
FBtr0070032,28.0086262795485,167.769741832399,2.58253907856785,0.408446961864292,5.99483334868417,15.5133586858445,1.37171978427185,1.00642359209091,-1.210819294296,1.08614794911804,0.264943413200433,0.53240467307004
FBtr0070036,4.54193939668354,2.64204317846298,-0.781610489994447,1.6138950197069,5.99483334868417,3.50301647744876,-0.775095521153922,1.40251680474471,0.00651496884052583,2.13815586948801,0.997568846554819,0.999201747586339
FBtr0070038,14017.1819680649,33826.0788138615,1.2709453911733,0.190517210300943,4012.54178805261,19719.9810443351,2.29707437274596,0.196996291265459,1.02612898157266,0.274051721748285,0.000180904977581872,0.00157126367325633
FBtr0070040,3295.17703229391,34321.4619098233,3.38068731534407,0.250756930351406,915.211224565784,8116.98960917413,3.14877082441081,0.235262519961891,-0.231916490933257,0.343842247866778,0.500002922186601,0.753269881584259
FBtr0070042,4163.44444695992,12750.5003792623,1.61470934834256,0.157784028064475,1404.78928137499,6875.92091430657,2.29120285201873,0.193292981295399,0.676493503676174,0.249515482746691,0.00670344006262435,0.0356486534108784
FBtr0070045,1131.69989967365,7306.57041003936,2.69070648043836,0.214314411474552,539.535001381576,3472.99062192777,2.68639264812373,0.211367734978403,-0.00431383231463078,0.30100994394801,0.988565751879166,0.995771368031516
FBtr0070045_35,72.6710303469367,223.252648580121,1.61922760065343,0.293982903753053,9.99138891447362,19.0163751632933,0.928489355052093,0.841220505311436,-0.690738245601334,0.891110479264779,0.4382550356393,0.704265217877802
FBtr0070046,2110.48783965895,8905.00653300946,2.07704454260142,0.18016364870041,493.574612374997,1781.03366332002,1.85137771520051,0.171713262663513,-0.22566682740091,0.248886289071121,0.364562001111039,0.6404896403298
FBtr0070058,19695.3632038187,16574.8578800875,-0.248853163610498,0.185131729034278,7159.8292961118,7197.19756838116,0.00751492859073327,0.116718533776863,0.256368092201232,0.218853771322868,0.241432920625715,0.503089105602293
FBtr0070064,4963.58277067567,7516.61284272717,0.598705867038526,0.11394480328165,155.865667065789,402.846894906608,1.36993120879478,0.218986043782738,0.771225341756249,0.246856852379084,0.0017830109849615,0.0117853408131731
FBtr0070066,662.36616201635,684.289183221911,0.0469817188325,0.138928846324961,137.881167019736,229.197363810219,0.73316835101465,0.246826347407492,0.68618663218215,0.283239245366366,0.0154082013897954,0.0694973268373658
FBtr0070066_100,9.84086869281435,11.8891943030834,0.272805201356448,0.949322185919862,1.99827778289472,0.500430925349823,-1.99740599218799,3.04641182711901,-2.27021119354444,3.1908991888009,0.476796500620837,0.735591022672396
FBtr0070071,49.2043434640717,38.3096260877131,-0.361069687780289,0.499764904467151,19.9827778289472,14.012065909795,-0.512076023521941,0.798613552527972,-0.151006335741652,0.942097959884432,0.872654764821567,0.952584078349682
FBtr0070072,474.63266695343,2327.64004022588,2.29398767447273,0.192396381107352,203.824333855262,967.833409626558,2.24743461118118,0.211770820206799,-0.0465530632915518,0.286117541849964,0.870749860635509,0.951769786129718
FBtr0070073,349.729333544633,1511.24869808082,2.11143328786037,0.18774686722573,143.87600036842,459.395589471138,1.67491351322725,0.225660160520786,-0.436519774633122,0.293549645203912,0.137004507414422,0.346698113790421
FBtr0070074,2641.89474907093,5605.0946031092,1.08517034379979,0.121086170991611,1200.96494751973,3205.76050779097,1.41647628697595,0.144818246986652,0.331305943176166,0.188770192206546,0.0792463910406183,0.238936411078503
FBtr0070075,535.948848808658,406.874649483298,-0.397505718201806,0.172147300648942,303.738222999998,614.028745404233,1.01548088089572,0.166400083205538,1.41298659909753,0.23942364296687,3.5995640274107e-09,8.51602666705606e-08
FBtr0070077,36.3355151734684,46.2357556231021,0.347635285166649,0.489923131211736,35.969000092105,34.029302923788,-0.079969757801982,0.54601412024441,-0.427605042968631,0.733591230865384,0.559965471202255,0.795859309829433
FBtr0070078,43.1484242684937,89.8294680677412,1.05788476005274,0.390013696883872,31.9724445263156,36.5314575505371,0.192316242927576,0.541709793128009,-0.865568517125161,0.667502946606092,0.19472543306008,0.437756377928509
FBtr0070079,797.110364117962,525.766592514132,-0.60035145555226,0.140554760694167,473.59183454605,403.347325831957,-0.23161731484475,0.175207338990019,0.36873414070751,0.224618014392786,0.100671812141918,0.281197157928095
FBtr0070080,3.78494949723629,0,-3.96109130024555,2.61795080225382,5.99483334868417,1.50129277604947,-1.99746205313019,1.71957879081317,1.96362924711536,3.13219054669985,0.530712440526302,0.774834878006399
FBtr0070087,3410.23949700989,3943.24944385599,0.209516884833867,0.0914185960393367,1656.57228201973,2508.15979785331,0.598432030118319,0.10144710540188,0.388915145284452,0.13656088347775,0.00440053026386218,0.0250841522935559
FBtr0070088,66.6151111513586,21.1363454277038,-1.65610884309799,0.503088960688856,37.9672778749998,25.521977192841,-0.573007901295704,0.593199597824097,1.08310094180229,0.777807344543406,0.16376940198331,0.391082564940516
FBtr0070088_71,0.756989899447257,0,-1.63931767192117,4.39787870632647,1.99827778289472,0,-4.43997392885136,3.47597962254597,-2.80065625693019,5.60569098790815,0.617350094283057,0.828425234519186
FBtr0070089,1641.15410200165,1462.37089927926,-0.166396438548334,0.0873050654734164,1059.0872249342,660.068390536417,-0.682128995120968,0.116262954242571,-0.515732556572633,0.145393428278336,0.000389420184287982,0.0031255676969377
FBtr0070091,1418.59907156416,3241.78697997407,1.19232661087296,0.130607415608861,605.478168217102,2177.87538712243,1.84677772247428,0.170388084538213,0.654451111601313,0.214686740076389,0.00230063279493049,0.0145786085278471
FBtr0070091_146,68.1290909502532,85.8664033000467,0.333828240444824,0.369035229966073,11.9896666973683,47.5409379082332,1.98737874896328,0.647666004009485,1.65355050851846,0.745424881329921,0.026536715711949,0.105657326818825
FBtr0070092,271.002384002118,143.991353226232,-0.912316587170509,0.257032874792721,437.622834453945,127.609885964205,-1.77794006255786,0.235665253713525,-0.865623475387354,0.348717665930579,0.0130535628667632,0.0608230282370009
FBtr0070094,3648.69131533578,2204.78503242735,-0.726734848334293,0.0865344147737227,1041.10272488815,805.693789813215,-0.36980439534134,0.111797143201406,0.356930452992953,0.141374701301988,0.0115793027976733,0.055199027453643
FBtr0070099,264.94646480654,266.846361024761,0.0103132013006141,0.20920019676601,89.9225002302626,41.0353358786855,-1.13180751589228,0.412274042175585,-1.14212071719289,0.462314404035536,0.0134946366316678,0.0625011045245591
FBtr0070100,12.8688282906034,14.5312374815464,0.175288598758779,0.857870472618737,17.9845000460525,13.0112040590954,-0.466987802270691,0.831642849229921,-0.64227640102947,1.19481026797829,0.590884207620663,0.817771956970408
FBtr0070101,109.763535419852,397.627498358678,1.8570210762153,0.249681965187139,311.731334131577,618.532623732381,0.988549692630405,0.164894745151805,-0.868471383584895,0.299217915102673,0.00370231190335159,0.0215962115032285
FBtr0070103,29.522606078443,40.9516692661761,0.472108778658132,0.527608947663243,29.9741667434209,21.0180988646926,-0.512078176070446,0.657978666972556,-0.984186954728578,0.843390258329616,0.243234061284966,0.505537490819513
FBtr0070106,109.006545520405,105.681727138519,-0.0446830982165898,0.320419527623948,29.9741667434209,21.0180988646926,-0.512078176070446,0.657978666972556,-0.467395077853856,0.731850121181745,0.523051537404158,0.768758080874858
FBtr0070108,2211.92448618489,2097.7822836996,-0.0764321603670083,0.0829783645348148,475.590112328945,470.405069828834,-0.0158111698843478,0.16494632040414,0.0606209904826605,0.184642079699449,0.742672578125815,0.89602510168727
FBtr0070110,1055.24391982948,882.442421606634,-0.257997458288267,0.109400120214232,415.641778842103,455.892572993689,0.1333570172859,0.167920913190873,0.391354475574167,0.200414119736472,0.0508517083989957,0.173530844300281
FBtr0070110_11,59.8022020563333,2.64204317846298,-4.50043079116024,0.886473343763807,5.99483334868417,1.00086185069965,-2.58240981177854,1.86083281912624,1.9180209793817,2.06119716910855,0.352092928103978,0.62827753556187
FBtr0070110_147,10.5978585922616,22.4573670169353,1.08341989655626,0.795599246727903,1.99827778289472,4.00344740279858,1.00247664346088,1.87473789814429,-0.0809432530953844,2.03657073241576,0.968296523316013,0.986351903719845
FBtr0070110_29,59.8022020563333,2.64204317846298,-4.50043079116024,0.886473343763807,5.99483334868417,0.500430925349823,-3.58238070439029,2.08197907506772,0.918050086769946,2.26284596431653,0.684958665012257,0.868151226354795
FBtr0070115,1183.17521283606,462.357556231021,-1.35557540533257,0.124746061483116,489.578056809208,69.5598986236254,-2.81519939016386,0.243067894170014,-1.45962398483128,0.273209774773515,9.1671958441058e-08,1.66320462291121e-06
FBtr0070116,4567.67705326475,7384.51068380402,0.693046635255687,0.114362797055422,1874.38456035525,2234.92451261231,0.253813220669457,0.0896408456444829,-0.439233414586229,0.145307709906245,0.00250463257572561,0.0156222966969858
FBtr0070119,5437.45844772965,5329.00109095982,-0.0290619478678943,0.102472169178955,2963.44595203288,5062.85967176416,0.772680933186418,0.107209888865227,0.801742881054312,0.148305447394001,6.44389884474918e-08,1.21246325508935e-06
FBtr0070121,911.415838934498,564.076218601845,-0.692213579794253,0.129983504003907,501.567723506576,441.880507083894,-0.182784083592625,0.168201772851721,0.509429496201627,0.212573628899719,0.0165531745776755,0.0733474523514293
FBtr0070123,12271.5632599395,38029.5695107961,1.63180837468867,0.197330597380418,3742.77428736182,8798.57652950059,1.23316645248064,0.13397695137411,-0.398641922208031,0.238514544969512,0.0946520381769236,0.269948529913072
FBtr0070123_106,286.899171890511,350.070721146344,0.287106915408892,0.187991210724956,9.99138891447362,29.0249936702897,1.5385397434527,0.760143303606416,1.25143282804381,0.783044403164668,0.110006638870347,0.299087390114053
FBtr0070134,91.5957778331181,66.0510794615744,-0.471691552954633,0.375974965840897,49.9569445723681,39.0336121772862,-0.355961486891111,0.4955303583873,0.115730066063523,0.622018899248656,0.852401202122003,0.945255440072667
FBtr0070135,478.417616450667,327.613354129409,-0.546270835888991,0.189864715246861,171.851889328946,77.5667934292226,-1.1476479718664,0.308807924043502,-0.601377135977411,0.36250647449091,0.0971275246407953,0.275038563478582
FBtr0070139,271.002384002118,143.991353226232,-0.912316587170509,0.257032874792721,45.9603890065787,36.0310266251873,-0.351144249958949,0.515646547304175,0.56117233721156,0.576157322674049,0.330060757719241,0.605416429463495
FBtr0070140,1556.37123326356,348.749699557113,-2.15791205928993,0.134098980827093,677.416168401312,389.835690847512,-0.797171084144662,0.164364999374789,1.36074097514527,0.212128238757454,1.41091875177127e-10,4.10159392290694e-09
FBtr0070140_116,53.7462828607553,6.60510794615744,-3.02448332856122,0.661284633318,25.9776111776314,3.50301647744876,-2.89057034818653,0.938012093741038,0.13391298037469,1.14767767873518,0.907112294031934,0.965566549768394
FBtr0070145,22.7096969834177,5.28408635692595,-2.10354981782764,0.885843778077941,3.99655556578945,0,-5.43997050021413,2.67280631697813,-3.33642068238649,2.81577925399659,0.236056447542252,0.496134732131757
FBtr0070146,5158.12917483361,1581.26284231009,-1.70576149334877,0.114238189282508,2375.95228386183,1903.63924003073,-0.319741068507534,0.0812747885502805,1.38602042484124,0.140199697376417,4.78565482736212e-23,6.9107968328135e-21
FBtr0070146_208,31.7935757767848,23.7783886061668,-0.419072753672674,0.627102700330723,27.9758889605261,19.5168060886431,-0.519457341483026,0.681390746229632,-0.100384587810352,0.926040574602138,0.913676868299935,0.966455963241035
FBtr0070146_242,104.464606123722,22.4573670169353,-2.21773834216599,0.413144369275972,37.9672778749998,10.0086185069965,-1.92349757201684,0.689094376129049,0.29424077014915,0.803454621666417,0.714201273639417,0.88469114268987
FBtr0070146_36,31.7935757767848,15.8522590707779,-1.00403081416056,0.694099364016505,9.99138891447362,5.00430925349823,-0.997491725121914,1.15474478379406,0.00653908903864198,1.34729708781238,0.996127492778719,0.999201747586339
FBtr0070146_470,49.2043434640717,42.2726908554076,-0.219051371325894,0.484613946066501,77.9328335328943,19.0163751632933,-2.03497675222267,0.474342213299167,-1.81592538089678,0.678123301501798,0.00740921857341444,0.0386384440108594
FBtr0070148,69187.3628296804,14992.2740161882,-2.20627600367272,0.308319559197491,26607.0686792433,5945.1193931559,-2.16202064059877,0.241855687947208,0.0442553630739488,0.391861103423334,0.910081016841237,0.966164651214433
FBtr0070150,174.107676872869,486.135944837187,1.4813830404598,0.208811656472321,47.9586667894734,84.0723954587703,0.809844287462199,0.389682127446739,-0.671538752997604,0.442102327894947,0.12877085601265,0.331580679744699
FBtr0070151,7164.15240836884,3949.85455180215,-0.858989596597398,0.114400766050804,2108.18306095393,1743.50134391878,-0.274008080153382,0.0821241725428093,0.584981516444016,0.140825832107791,3.26804384993257e-05,0.000350949182965552
FBtr0070151_241,131.716242503823,52.8408635692595,-1.31769768508963,0.348759862873773,37.9672778749998,12.5107731337456,-1.60157154686532,0.673700668888075,-0.283873861775697,0.758621139444435,0.708257650613528,0.881389503972359
FBtr0070151_247,127.931293006587,48.877798801565,-1.38810795833908,0.355000360780714,35.969000092105,12.0103422083958,-1.58246244531804,0.690837332989697,-0.194354486978957,0.77671196514973,0.802411625017888,0.923772856201268
FBtr0070151_380,168.808747576738,199.474259973955,0.240817548906625,0.244401776172316,25.9776111776314,25.0215462674912,-0.0540902198235021,0.638377775536715,-0.294907768730127,0.683563027449106,0.666157684719585,0.856977822553
FBtr0070151_429,272.516363801013,339.502548432492,0.317083831322397,0.190943606435575,91.9207780131573,150.629708530297,0.712546884478027,0.299894816478614,0.39546305315563,0.355522660022347,0.265990809888255,0.533362922243756
FBtr0070155,46242.2419875346,18873.4354453503,-1.29284494561158,0.261826233967368,14651.3727041841,6356.9740447188,-1.20461629673523,0.170272407233404,0.0882286488763426,0.312323021019254,0.777566540120635,0.913762632764087
FBtr0070159,3619.92569915678,6342.22464990037,0.809033708791306,0.112421730215136,1484.72039269078,1364.67513342897,-0.121629418674765,0.0907691017982251,-0.930663127466071,0.144491090610533,1.18710456523964e-10,3.50255004780507e-09
FBtr0070160,542.761757903684,873.195270482013,0.685989216163258,0.141009272529996,145.874278151315,157.135310559844,0.107285968897038,0.270124976251673,-0.57870324726622,0.304714813775776,0.0575429843013152,0.189843339237441
FBtr0070165,1561.67016255969,3375.21016048645,1.11189185047906,0.124970928067962,443.617667802629,463.899467799286,0.0644992232017337,0.166434545823467,-1.04739262727732,0.208130225833806,4.84400614592522e-07,7.74430577533067e-06
FBtr0070167,3819.77103261086,1984.17442702569,-0.944940534315903,0.0896022446818166,1862.39489365788,1496.78889772132,-0.31528364847156,0.0839329574526454,0.629656885844343,0.122773383103862,2.91888245965543e-07,4.84534488302802e-06
FBtr0070167_168,43.1484242684937,26.4204317846298,-0.707642199689683,0.570758815641228,57.950055703947,4.00344740279858,-3.85546912535462,0.768191469633294,-3.14782692566493,0.957018160564123,0.00100471560135618,0.00714974299330469
FBtr0070167_489,65.1011313524641,11.8891943030834,-2.45301124013332,0.544191329432885,1.99827778289472,1.00086185069965,-0.997460068937563,2.6351991542292,1.45555117119576,2.69080262848842,0.588551911366604,0.816133894113016
FBtr0070170,557.144565993181,361.959915449428,-0.62221615218022,0.178365242267202,101.912166927631,39.0336121772862,-1.38452894955836,0.39500502987551,-0.762312797378143,0.433408736963146,0.0785983483103777,0.237506611549665
FBtr0070173,543.518747803131,607.669931046484,0.160962514364355,0.149344677049781,95.9173335789468,57.0491254898798,-0.749580311091346,0.382866004237295,-0.910542825455702,0.410962540584584,0.0267165370207979,0.10616020460615
FBtr0070174,34.0645454751266,44.9147340338706,0.398924439753603,0.499532087805225,37.9672778749998,120.103422083958,1.6614508088525,0.380200286864737,1.2625263690989,0.627761550972242,0.0443089885118031,0.156557838461637
FBtr0070175,100.679656626485,3.96306476769446,-4.6669772196268,0.699221508002961,129.888055888157,4.00344740279858,-5.01985419567308,0.674766253080682,-0.352876976046288,0.971709943115989,0.71649244358159,0.885308216435385
FBtr0070176,4767.52238671883,1912.83926120719,-1.31751616584998,0.101978250543687,1626.59811527631,653.062357581519,-1.31655860842661,0.103357527616507,0.000957557423371558,0.145197596739574,0.994738103362342,0.999201747586339
FBtr0070176_49,19.6817373856287,51.519841980028,1.3882733392572,0.545479316742781,3.99655556578945,5.00430925349823,0.324423544492189,1.42345497771465,-1.06384979476502,1.52439225876242,0.485249401689601,0.742282984132282
FBtr0070176_57,21.1957171845232,6.60510794615744,-1.68209028071582,0.88348287672153,5.99483334868417,1.50129277604947,-1.99746205313019,1.71957879081317,-0.315371772414375,1.93325973714725,0.87041644143802,0.951639736799303
FBtr0070176_87,45.4193939668354,52.8408635692595,0.218352260970133,0.454581264969684,17.9845000460525,22.0189607153922,0.291999338601851,0.711656169785067,0.0736470776317175,0.844451674434121,0.930502287410234,0.973814614010169
FBtr0070179,1086.28050570681,956.419630603597,-0.183676135098567,0.106793760828526,327.717556394735,278.740025419851,-0.233528541162271,0.205302633118101,-0.0498524060637045,0.231417541506961,0.829438398490381,0.936101498023554
FBtr0070180,20.4387272850759,36.9886044984817,0.855780771390978,0.589174330799066,1.99827778289472,1.50129277604947,-0.412522734559801,2.37451737996498,-1.26830350595078,2.44651980981726,0.604171334851306,0.824849442707833
FBtr0070182,2304.27725391745,553.508045887993,-2.05762807685866,0.116561742615241,1286.8908921842,362.311989953272,-1.82857724296916,0.133543534344957,0.229050833889495,0.177258329583815,0.196292539561132,0.440276308585026
FBtr0070182_108,52.989292961308,33.0255397307872,-0.682108370710563,0.512050028586983,29.9741667434209,24.0206844167915,-0.31943405377481,0.631687284631477,0.362674316935753,0.813156846703647,0.655591593255045,0.851712834947053
FBtr0070182_126,43.9054141679409,15.8522590707779,-1.46969364884148,0.620159663496274,21.981055611842,7.50646388024735,-1.5500367056106,0.862106020058263,-0.0803430567691181,1.06199095949472,0.939694978521756,0.978133040817125
FBtr0070183,80.9979192408565,132.102158923149,0.705701580012079,0.317528062394414,29.9741667434209,23.5202534914417,-0.349807555146821,0.635930459056212,-1.0555091351589,0.710796468170316,0.137552627056932,0.347688880288207
FBtr0070184,6.05591919557806,35.6675829092502,2.55818854802585,0.840443238659669,1.99827778289472,0.500430925349823,-1.99740599218799,3.04641182711901,-4.55559454021384,3.16021674222186,0.149430783072954,0.367922036171584
FBtr0070186,532.163899311422,396.306476769446,-0.425248845904346,0.174064876904005,677.416168401312,629.041673164728,-0.106882747622738,0.141053653073051,0.318366098281607,0.224041769357544,0.155313198849017,0.37802630875064
FBtr0070187,56.0172525590971,29.0624749630927,-0.946702124506969,0.517646591524938,23.9793333947367,6.5056020295477,-1.88201661927185,0.849052715937942,-0.935314494764883,0.994408622327351,0.346923417681636,0.623500328327553
FBtr0070188,2993.8950523139,1894.34495895795,-0.660318553450551,0.0828856953039746,1204.96150308552,705.107173817901,-0.773067384480463,0.108179712531252,-0.112748831029912,0.136282385836789,0.408057009774869,0.678643128054421
FBtr0070189,21.1957171845232,3.96306476769446,-2.41904551522291,0.948074312372057,69.9397224013154,3.00258555209894,-4.54180517563005,0.822364711790977,-2.12275966040714,1.2550412825795,0.0907630427068061,0.262144135936845
FBtr0070197,99.922666727038,80.5823169431207,-0.310342041105054,0.350839874396483,73.9362779671048,68.5590367729258,-0.108930366390793,0.390022436041936,0.201411674714261,0.524600913154586,0.701028004635922,0.877607694291181
FBtr0070201,93.1097576320127,133.42318051238,0.519009639203816,0.309000657116509,15.9862222631578,9.50818758164664,-0.74957191699596,0.915928037160458,-1.26858155619978,0.96664656175618,0.189401042938015,0.429977163172932
FBtr0070202,222.555030437494,6.60510794615744,-5.0744060450939,0.539075538983868,125.891500322368,1.00086185069965,-6.97474704966751,1.0279517145208,-1.90034100457361,1.16072699809946,0.101588909610176,0.282913485809964
FBtr0070205,250.563656717042,241.746950829362,-0.051674604757585,0.217906010247907,115.900111407894,136.117211695152,0.231971584093964,0.294656777963126,0.283646188851549,0.366477347324186,0.438942535343994,0.704990560285513
FBtr0070206,12.1118383911561,1.32102158923149,-3.19661582293416,1.4172202726039,1.99827778289472,0,-4.43997392885136,3.47597962254597,-1.2433581059172,3.75379110199733,0.740472797672751,0.894956303229681
FBtr0070207,113.548484917089,48.877798801565,-1.2160475520341,0.370276619587336,237.795056164472,30.0258555209894,-2.98542814872485,0.316675863153589,-1.76938059669076,0.487225181324914,0.000281728564953058,0.00233944028550547
FBtr0070209,1867.49408193638,1258.93357453761,-0.568895840092211,0.0848729354793263,689.40583509868,402.846894906608,-0.775116761229911,0.161652734328258,-0.2062209211377,0.182578809539005,0.258691228270209,0.524409221243489
FBtr0070209_191,117.333434414325,0,-8.91541116699046,1.42490109205121,29.9741667434209,0,-8.34698125536396,1.86138151121114,0.568429911626508,2.34415960472135,0.808402273055539,0.9268631084158
FBtr0070209_247,93.1097576320127,51.519841980028,-0.853795364025151,0.393568643517116,13.9879444802631,20.5176679393427,0.552688942732338,0.76496385171938,1.40648430675749,0.860270871061698,0.102063320177843,0.283789713994811
FBtr0070209_97,41.6344444695992,85.8664033000467,1.0443200920067,0.39723505310497,13.9879444802631,19.5168060886431,0.480539574695235,0.776133559407988,-0.563780517311463,0.871882440157285,0.517875019568445,0.764601792014269
FBtr0070211,177.135636470658,153.238504350853,-0.209070165764718,0.263675384111133,69.9397224013154,25.521977192841,-1.45436199391333,0.483132591349233,-1.24529182814861,0.550401498008479,0.0236655826393559,0.0967160402913795
FBtr0070212,3337.56846666296,2202.14298924889,-0.59988332259785,0.0841021149365919,2054.22956081578,1643.91558977417,-0.321456548285511,0.0823316900763096,0.278426774312339,0.117693130333207,0.0179959641778177,0.0785752988511302
FBtr0070213,24.9806666817595,47.5567772123336,0.928843677637884,0.521593776866856,15.9862222631578,3.50301647744876,-2.19012954620745,1.04719538390963,-3.11897322384534,1.16990522699399,0.00767585437047012,0.0397836373878874
FBtr0070216,2269.45571854288,1137.39958832831,-0.996600486965772,0.0867202097049549,911.214668999995,579.499011555095,-0.652979855879429,0.128965129226742,0.343620631086343,0.155410422197939,0.0270321889925425,0.107047185979246
FBtr0070230,1518.5217382912,313.082116647863,-2.27804380213303,0.140174126902473,1170.99078077631,336.289581835081,-1.79994580579877,0.139694112518657,0.478097996334261,0.19789702101155,0.0156966800917783,0.0704763477730449
FBtr0070231,207.415232448549,1.32102158923149,-7.29466556310258,0.927027573315935,79.931111315789,0,-9.76155810038502,1.7693904196455,-2.46689253728245,1.99752911839134,0.216840923804222,0.469486056702908
FBtr0070233,848.585677280376,2158.54927680425,1.34693368325282,0.145772142896627,431.628001105261,548.472294183406,0.345633899151395,0.157620077425602,-1.00129978410143,0.214694216159466,3.10360540124149e-06,4.22747232644566e-05
FBtr0070234,149.884000090557,34.3465613200187,-2.12559588418424,0.346960679950425,247.786445078946,11.0094803576961,-4.49225768542671,0.440103334967253,-2.36666180124247,0.560421857961447,2.41071256517821e-05,0.000267954171356041
FBtr0070235,2414.0407893373,1834.89898744254,-0.395743938217623,0.0811590989612343,1496.71005938815,897.773080077583,-0.737366828007059,0.0945925275633286,-0.341622889789436,0.124637657291119,0.00612658637319325,0.0330359523863566
FBtr0070235_141,60.5591919557806,9.24715112462041,-2.71124182057868,0.586105348621518,27.9758889605261,1.00086185069965,-4.80481957519665,1.35522616219664,-2.09357775461797,1.47653561771635,0.156220377253491,0.379217775877603
FBtr0070235_248,134.744202101612,56.803928336954,-1.24615132621562,0.343510095984391,55.9517779210523,9.00775665629681,-2.6349265547611,0.605592016340671,-1.38877522854548,0.696233349028015,0.0460758339775296,0.161165609119512
FBtr0070235_272,97.6516970286962,46.2357556231021,-1.07862652385613,0.393619171576987,45.9603890065787,8.50732573094699,-2.43359546790234,0.65606952377534,-1.35496894404621,0.765090368688402,0.0765620273232538,0.233658888198563
FBtr0070236,450.408990171118,95.1135544246671,-2.24350182285376,0.238299094503719,189.836389374999,59.5512801166289,-1.67254390549606,0.308393448782847,0.570957917357698,0.389734496411943,0.142923101819727,0.35684567536154
FBtr0070238,448.138020472776,262.883296257066,-0.769514625620121,0.206729305276048,23.9793333947367,57.0491254898798,1.25041611062233,0.502564431099292,2.01993073624245,0.543422499594995,0.000201559432459233,0.00172951625088932
FBtr0070245,1333.05921292662,171.732806600093,-2.95648962579207,0.176691868488134,505.564279072365,148.127553903548,-1.77104671646145,0.222144298102678,1.18544290933063,0.28384521410332,2.9619664195428e-05,0.00032197336318188
